time,soc,power
2017-10-27 09:30:00+00:00,22.0,260.0
2017-10-27 09:45:00+00:00,22.0,24.0
2017-10-27 10:00:00+00:00,22.0,228.0
2017-10-27 10:15:00+00:00,22.0,268.0
2017-10-27 10:30:00+00:00,23.0,244.0
2017-10-27 10:45:00+00:00,22.0,-180.0
2017-10-27 11:00:00+00:00,23.0,3784.0
2017-10-27 11:15:00+00:00,32.0,3036.0
2017-10-27 11:30:00+00:00,40.0,4332.0
2017-10-27 11:45:00+00:00,50.0,4616.0
2017-10-27 12:00:00+00:00,60.0,248.0
2017-10-27 12:15:00+00:00,59.0,-604.0
2017-10-27 12:30:00+00:00,57.0,-592.0
2017-10-27 12:45:00+00:00,57.0,792.0
2017-10-27 13:00:00+00:00,57.0,-488.0
2017-10-27 13:15:00+00:00,56.0,-436.0
2017-10-27 13:30:00+00:00,54.0,-892.0
2017-10-27 13:45:00+00:00,52.0,-868.0
2017-10-27 14:00:00+00:00,49.0,-848.0
2017-10-27 14:15:00+00:00,47.0,-276.0
2017-10-27 14:30:00+00:00,46.0,-324.0
2017-10-27 14:45:00+00:00,45.0,-676.0
2017-10-27 15:00:00+00:00,43.0,-508.0
2017-10-27 15:15:00+00:00,43.0,-92.0
2017-10-27 15:30:00+00:00,43.0,-8.0
2017-10-27 15:45:00+00:00,41.0,-28.0
2017-10-27 16:00:00+00:00,41.0,-668.0
2017-10-27 16:15:00+00:00,39.0,-336.0
2017-10-27 16:30:00+00:00,38.0,-512.0
2017-10-27 16:45:00+00:00,36.0,-312.0
2017-10-27 17:00:00+00:00,35.0,-1708.0
2017-10-27 17:15:00+00:00,30.0,-3080.0
2017-10-27 17:30:00+00:00,30.0,28.0
2017-10-27 17:45:00+00:00,21.0,24.0
2017-10-27 18:00:00+00:00,21.0,-164.0
2017-10-27 18:15:00+00:00,22.0,668.0
2017-10-27 18:30:00+00:00,22.0,-416.0
2017-10-27 18:45:00+00:00,22.0,-32.0
2017-10-27 19:00:00+00:00,22.0,1876.0
2017-10-27 19:15:00+00:00,25.0,-464.0
2017-10-27 19:30:00+00:00,24.0,-544.0
2017-10-27 19:45:00+00:00,22.0,-584.0
2017-10-27 20:00:00+00:00,22.0,1800.0
2017-10-27 20:15:00+00:00,26.0,-472.0
2017-10-27 20:30:00+00:00,23.0,-520.0
2017-10-27 20:45:00+00:00,21.0,-412.0
2017-10-27 21:00:00+00:00,22.0,4376.0
2017-10-27 21:15:00+00:00,32.0,4608.0
2017-10-27 21:30:00+00:00,43.0,4588.0
2017-10-27 21:45:00+00:00,53.0,4620.0
2017-10-27 22:00:00+00:00,53.0,68.0
2017-10-27 22:15:00+00:00,64.0,48.0
2017-10-27 22:30:00+00:00,64.0,988.0
2017-10-27 22:45:00+00:00,67.0,1000.0
2017-10-27 23:00:00+00:00,69.0,1368.0
2017-10-27 23:15:00+00:00,73.0,884.0
2017-10-27 23:30:00+00:00,73.0,296.0
2017-10-27 23:45:00+00:00,75.0,268.0
2017-10-28 00:00:00+00:00,76.0,3680.0
2017-10-28 00:15:00+00:00,84.0,412.0
2017-10-28 00:30:00+00:00,84.0,212.0
2017-10-28 00:45:00+00:00,85.0,172.0
2017-10-28 01:00:00+00:00,85.0,1416.0
2017-10-28 01:15:00+00:00,85.0,28.0
2017-10-28 01:30:00+00:00,85.0,32.0
2017-10-28 01:45:00+00:00,88.0,28.0
2017-10-28 02:00:00+00:00,88.0,188.0
2017-10-28 02:15:00+00:00,87.0,28.0
2017-10-28 02:30:00+00:00,87.0,32.0
2017-10-28 02:45:00+00:00,87.0,28.0
2017-10-28 03:00:00+00:00,87.0,28.0
2017-10-28 03:15:00+00:00,87.0,32.0
2017-10-28 03:30:00+00:00,87.0,28.0
2017-10-28 03:45:00+00:00,87.0,28.0
2017-10-28 04:00:00+00:00,87.0,32.0
2017-10-28 04:15:00+00:00,86.0,28.0
2017-10-28 04:30:00+00:00,86.0,28.0
2017-10-28 04:45:00+00:00,86.0,32.0
2017-10-28 05:00:00+00:00,86.0,28.0
2017-10-28 05:15:00+00:00,86.0,28.0
2017-10-28 05:30:00+00:00,86.0,28.0
2017-10-28 05:45:00+00:00,86.0,32.0
2017-10-28 06:00:00+00:00,86.0,-3740.0
2017-10-28 06:15:00+00:00,76.0,-4284.0
2017-10-28 06:30:00+00:00,64.0,-4520.0
2017-10-28 06:45:00+00:00,51.0,-4508.0
2017-10-28 07:00:00+00:00,39.0,-320.0
2017-10-28 07:15:00+00:00,36.0,8.0
2017-10-28 07:30:00+00:00,36.0,-16.0
2017-10-28 07:45:00+00:00,35.0,-2480.0
2017-10-28 08:00:00+00:00,28.0,-1304.0
2017-10-28 08:15:00+00:00,24.0,-388.0
2017-10-28 08:30:00+00:00,22.0,-428.0
2017-10-28 08:45:00+00:00,21.0,-48.0
2017-10-28 09:00:00+00:00,21.0,12.0
2017-10-28 09:15:00+00:00,21.0,32.0
2017-10-28 09:30:00+00:00,21.0,48.0
2017-10-28 09:45:00+00:00,20.0,24.0
2017-10-28 10:00:00+00:00,20.0,132.0
2017-10-28 10:15:00+00:00,20.0,-56.0
2017-10-28 10:30:00+00:00,21.0,92.0
2017-10-28 10:45:00+00:00,21.0,24.0
2017-10-28 11:00:00+00:00,21.0,2672.0
2017-10-28 11:15:00+00:00,28.0,1348.0
2017-10-28 11:30:00+00:00,32.0,2720.0
2017-10-28 11:45:00+00:00,38.0,2792.0
2017-10-28 12:00:00+00:00,43.0,-1624.0
2017-10-28 12:15:00+00:00,38.0,-1228.0
2017-10-28 12:30:00+00:00,35.0,-1660.0
2017-10-28 12:45:00+00:00,30.0,-1584.0
2017-10-28 13:00:00+00:00,25.0,-1588.0
2017-10-28 13:15:00+00:00,21.0,24.0
2017-10-28 13:30:00+00:00,21.0,28.0
2017-10-28 13:45:00+00:00,21.0,24.0
2017-10-28 14:00:00+00:00,20.0,4.0
2017-10-28 14:15:00+00:00,20.0,28.0
2017-10-28 14:30:00+00:00,20.0,24.0
2017-10-28 14:45:00+00:00,20.0,24.0
2017-10-28 15:00:00+00:00,21.0,136.0
2017-10-28 15:15:00+00:00,21.0,60.0
2017-10-28 15:30:00+00:00,21.0,112.0
2017-10-28 15:45:00+00:00,22.0,3136.0
2017-10-28 16:00:00+00:00,29.0,-68.0
2017-10-28 16:15:00+00:00,29.0,-204.0
2017-10-28 16:30:00+00:00,27.0,-172.0
2017-10-28 16:45:00+00:00,27.0,-148.0
2017-10-28 17:00:00+00:00,26.0,-184.0
2017-10-28 17:15:00+00:00,25.0,-1912.0
2017-10-28 17:30:00+00:00,25.0,28.0
2017-10-28 17:45:00+00:00,25.0,24.0
2017-10-28 18:00:00+00:00,21.0,28.0
2017-10-28 18:15:00+00:00,21.0,1388.0
2017-10-28 18:30:00+00:00,24.0,1704.0
2017-10-28 18:45:00+00:00,29.0,1056.0
2017-10-28 19:00:00+00:00,31.0,884.0
2017-10-28 19:15:00+00:00,34.0,1016.0
2017-10-28 19:30:00+00:00,37.0,992.0
2017-10-28 19:45:00+00:00,39.0,920.0
2017-10-28 20:00:00+00:00,41.0,696.0
2017-10-28 20:15:00+00:00,43.0,512.0
2017-10-28 20:30:00+00:00,44.0,480.0
2017-10-28 20:45:00+00:00,45.0,384.0
2017-10-28 21:00:00+00:00,46.0,4492.0
2017-10-28 21:15:00+00:00,56.0,4636.0
2017-10-28 21:30:00+00:00,67.0,4640.0
2017-10-28 21:45:00+00:00,77.0,652.0
2017-10-28 22:00:00+00:00,76.0,-396.0
2017-10-28 22:15:00+00:00,76.0,-168.0
2017-10-28 22:30:00+00:00,75.0,-236.0
2017-10-28 22:45:00+00:00,74.0,-224.0
2017-10-28 23:00:00+00:00,74.0,-168.0
2017-10-28 23:15:00+00:00,73.0,-184.0
2017-10-28 23:30:00+00:00,73.0,-196.0
2017-10-28 23:45:00+00:00,72.0,-260.0
2017-10-29 00:00:00+00:00,71.0,-188.0
2017-10-29 00:15:00+00:00,71.0,100.0
2017-10-29 00:30:00+00:00,72.0,188.0
2017-10-29 00:45:00+00:00,72.0,236.0
2017-10-29 01:00:00+00:00,73.0,156.0
2017-10-29 01:15:00+00:00,73.0,240.0
2017-10-29 01:30:00+00:00,74.0,240.0
2017-10-29 01:45:00+00:00,74.0,228.0
2017-10-29 02:00:00+00:00,75.0,228.0
2017-10-29 02:15:00+00:00,75.0,212.0
2017-10-29 02:30:00+00:00,76.0,232.0
2017-10-29 02:45:00+00:00,76.0,224.0
2017-10-29 03:00:00+00:00,76.0,216.0
2017-10-29 03:15:00+00:00,77.0,160.0
2017-10-29 03:30:00+00:00,77.0,212.0
2017-10-29 03:45:00+00:00,77.0,148.0
2017-10-29 04:00:00+00:00,78.0,172.0
2017-10-29 04:15:00+00:00,78.0,344.0
2017-10-29 04:30:00+00:00,79.0,396.0
2017-10-29 04:45:00+00:00,79.0,212.0
2017-10-29 05:00:00+00:00,80.0,176.0
2017-10-29 05:15:00+00:00,79.0,-204.0
2017-10-29 05:30:00+00:00,80.0,400.0
2017-10-29 05:45:00+00:00,81.0,392.0
2017-10-29 06:00:00+00:00,80.0,-580.0
2017-10-29 06:15:00+00:00,78.0,-280.0
2017-10-29 06:30:00+00:00,77.0,-276.0
2017-10-29 06:45:00+00:00,76.0,-288.0
2017-10-29 07:00:00+00:00,76.0,-300.0
2017-10-29 07:15:00+00:00,75.0,-272.0
2017-10-29 07:30:00+00:00,74.0,-244.0
2017-10-29 07:45:00+00:00,73.0,-128.0
2017-10-29 08:00:00+00:00,72.0,-744.0
2017-10-29 08:15:00+00:00,72.0,568.0
2017-10-29 08:30:00+00:00,73.0,1004.0
2017-10-29 08:45:00+00:00,76.0,1092.0
2017-10-29 09:00:00+00:00,78.0,1156.0
2017-10-29 09:15:00+00:00,81.0,532.0
2017-10-29 09:30:00+00:00,81.0,108.0
2017-10-29 09:45:00+00:00,82.0,84.0
2017-10-29 10:00:00+00:00,82.0,208.0
2017-10-29 10:15:00+00:00,81.0,-172.0
2017-10-29 10:30:00+00:00,82.0,264.0
2017-10-29 10:45:00+00:00,81.0,-112.0
2017-10-29 11:00:00+00:00,82.0,204.0
2017-10-29 11:15:00+00:00,81.0,-136.0
2017-10-29 11:30:00+00:00,82.0,248.0
2017-10-29 11:45:00+00:00,81.0,-268.0
2017-10-29 12:00:00+00:00,80.0,-616.0
2017-10-29 12:15:00+00:00,78.0,-1260.0
2017-10-29 12:30:00+00:00,75.0,-2480.0
2017-10-29 12:45:00+00:00,67.0,-1608.0
2017-10-29 13:00:00+00:00,63.0,-884.0
2017-10-29 13:15:00+00:00,60.0,-468.0
2017-10-29 13:30:00+00:00,59.0,-1152.0
2017-10-29 13:45:00+00:00,55.0,-1052.0
2017-10-29 14:00:00+00:00,52.0,-336.0
2017-10-29 14:15:00+00:00,52.0,-220.0
2017-10-29 14:30:00+00:00,51.0,-812.0
2017-10-29 14:45:00+00:00,48.0,-248.0
2017-10-29 15:00:00+00:00,48.0,-220.0
2017-10-29 15:15:00+00:00,47.0,-260.0
2017-10-29 15:30:00+00:00,46.0,-788.0
2017-10-29 15:45:00+00:00,43.0,-1736.0
2017-10-29 16:00:00+00:00,38.0,-2156.0
2017-10-29 16:15:00+00:00,32.0,-1648.0
2017-10-29 16:30:00+00:00,27.0,-1984.0
2017-10-29 16:45:00+00:00,21.0,-376.0
2017-10-29 17:00:00+00:00,21.0,4.0
2017-10-29 17:15:00+00:00,22.0,1628.0
2017-10-29 17:30:00+00:00,26.0,1348.0
2017-10-29 17:45:00+00:00,29.0,-232.0
2017-10-29 18:00:00+00:00,27.0,-716.0
2017-10-29 18:15:00+00:00,25.0,-120.0
2017-10-29 18:30:00+00:00,25.0,-40.0
2017-10-29 18:45:00+00:00,24.0,148.0
2017-10-29 19:00:00+00:00,24.0,-144.0
2017-10-29 19:15:00+00:00,24.0,20.0
2017-10-29 19:30:00+00:00,23.0,28.0
2017-10-29 19:45:00+00:00,23.0,-196.0
2017-10-29 20:00:00+00:00,22.0,-264.0
2017-10-29 20:15:00+00:00,22.0,32.0
2017-10-29 20:30:00+00:00,21.0,-20.0
2017-10-29 20:45:00+00:00,21.0,-32.0
2017-10-29 21:00:00+00:00,20.0,-284.0
2017-10-29 21:15:00+00:00,20.0,24.0
2017-10-29 21:30:00+00:00,20.0,28.0
2017-10-29 21:45:00+00:00,21.0,24.0
2017-10-29 22:00:00+00:00,21.0,4408.0
2017-10-29 22:15:00+00:00,32.0,4580.0
2017-10-29 22:30:00+00:00,41.0,-3832.0
2017-10-29 22:45:00+00:00,30.0,3300.0
2017-10-29 23:00:00+00:00,39.0,44.0
2017-10-29 23:15:00+00:00,39.0,-4.0
2017-10-29 23:30:00+00:00,38.0,-200.0
2017-10-29 23:45:00+00:00,37.0,-180.0
2017-10-30 00:00:00+00:00,37.0,-136.0
2017-10-30 00:15:00+00:00,36.0,-168.0
2017-10-30 00:30:00+00:00,35.0,-176.0
2017-10-30 00:45:00+00:00,35.0,-148.0
2017-10-30 01:00:00+00:00,34.0,-172.0
2017-10-30 01:15:00+00:00,33.0,-224.0
2017-10-30 01:30:00+00:00,33.0,-164.0
2017-10-30 01:45:00+00:00,32.0,-200.0
2017-10-30 02:00:00+00:00,31.0,-228.0
2017-10-30 02:15:00+00:00,31.0,-216.0
2017-10-30 02:30:00+00:00,30.0,-240.0
2017-10-30 02:45:00+00:00,29.0,-196.0
2017-10-30 03:00:00+00:00,28.0,-232.0
2017-10-30 03:15:00+00:00,28.0,-264.0
2017-10-30 03:30:00+00:00,27.0,-212.0
2017-10-30 03:45:00+00:00,26.0,-196.0
2017-10-30 04:00:00+00:00,26.0,-248.0
2017-10-30 04:15:00+00:00,25.0,-196.0
2017-10-30 04:30:00+00:00,24.0,-208.0
2017-10-30 04:45:00+00:00,23.0,-268.0
2017-10-30 05:00:00+00:00,22.0,-232.0
2017-10-30 05:15:00+00:00,22.0,-180.0
2017-10-30 05:30:00+00:00,21.0,-212.0
2017-10-30 05:45:00+00:00,21.0,28.0
2017-10-30 06:00:00+00:00,20.0,24.0
2017-10-30 06:15:00+00:00,20.0,28.0
2017-10-30 06:30:00+00:00,20.0,24.0
2017-10-30 06:45:00+00:00,21.0,168.0
2017-10-30 07:00:00+00:00,21.0,476.0
2017-10-30 07:15:00+00:00,23.0,408.0
2017-10-30 07:30:00+00:00,24.0,280.0
2017-10-30 07:45:00+00:00,23.0,-480.0
2017-10-30 08:00:00+00:00,23.0,52.0
2017-10-30 08:15:00+00:00,21.0,-268.0
2017-10-30 08:30:00+00:00,22.0,420.0
2017-10-30 08:45:00+00:00,22.0,28.0
2017-10-30 09:00:00+00:00,21.0,4.0
2017-10-30 09:15:00+00:00,21.0,0.0
2017-10-30 09:30:00+00:00,21.0,-4.0
2017-10-30 09:45:00+00:00,21.0,36.0
2017-10-30 10:00:00+00:00,21.0,28.0
2017-10-30 10:15:00+00:00,22.0,132.0
2017-10-30 10:30:00+00:00,22.0,148.0
2017-10-30 10:45:00+00:00,22.0,188.0
2017-10-30 11:00:00+00:00,22.0,240.0
2017-10-30 11:15:00+00:00,22.0,0.0
2017-10-30 11:30:00+00:00,22.0,0.0
2017-10-30 11:45:00+00:00,21.0,4.0
2017-10-30 12:00:00+00:00,21.0,4.0
2017-10-30 12:15:00+00:00,21.0,4.0
2017-10-30 12:30:00+00:00,21.0,-88.0
2017-10-30 12:45:00+00:00,21.0,28.0
2017-10-30 13:00:00+00:00,21.0,24.0
2017-10-30 13:15:00+00:00,20.0,24.0
2017-10-30 13:30:00+00:00,20.0,-56.0
2017-10-30 13:45:00+00:00,20.0,24.0
2017-10-30 14:00:00+00:00,20.0,28.0
2017-10-30 14:15:00+00:00,20.0,24.0
2017-10-30 14:30:00+00:00,20.0,24.0
2017-10-30 14:45:00+00:00,20.0,160.0
2017-10-30 15:00:00+00:00,20.0,28.0
2017-10-30 15:15:00+00:00,20.0,24.0
2017-10-30 15:30:00+00:00,20.0,24.0
2017-10-30 15:45:00+00:00,20.0,28.0
2017-10-30 16:00:00+00:00,19.0,24.0
2017-10-30 16:15:00+00:00,19.0,28.0
2017-10-30 16:30:00+00:00,19.0,24.0
2017-10-30 16:45:00+00:00,19.0,152.0
2017-10-30 17:00:00+00:00,19.0,24.0
2017-10-30 17:15:00+00:00,19.0,28.0
2017-10-30 17:30:00+00:00,19.0,24.0
2017-10-30 17:45:00+00:00,19.0,24.0
2017-10-30 18:00:00+00:00,19.0,48.0
2017-10-30 18:15:00+00:00,19.0,56.0
2017-10-30 18:30:00+00:00,19.0,56.0
2017-10-30 18:45:00+00:00,19.0,52.0
2017-10-30 19:00:00+00:00,19.0,68.0
2017-10-30 19:15:00+00:00,19.0,44.0
2017-10-30 19:30:00+00:00,19.0,56.0
2017-10-30 19:45:00+00:00,19.0,56.0
2017-10-30 20:00:00+00:00,19.0,28.0
2017-10-30 20:15:00+00:00,19.0,52.0
2017-10-30 20:30:00+00:00,19.0,56.0
2017-10-30 20:45:00+00:00,19.0,56.0
2017-10-30 21:00:00+00:00,21.0,680.0
2017-10-30 21:15:00+00:00,22.0,892.0
2017-10-30 21:30:00+00:00,25.0,820.0
2017-10-30 21:45:00+00:00,28.0,380.0
2017-10-30 22:00:00+00:00,29.0,4400.0
2017-10-30 22:15:00+00:00,39.0,52.0
2017-10-30 22:30:00+00:00,39.0,-72.0
2017-10-30 22:45:00+00:00,39.0,8.0
2017-10-30 23:00:00+00:00,39.0,1608.0
2017-10-30 23:15:00+00:00,43.0,3716.0
2017-10-30 23:30:00+00:00,50.0,64.0
2017-10-30 23:45:00+00:00,50.0,140.0
2017-10-31 00:00:00+00:00,50.0,96.0
2017-10-31 00:15:00+00:00,50.0,88.0
2017-10-31 00:30:00+00:00,50.0,52.0
2017-10-31 00:45:00+00:00,52.0,12.0
2017-10-31 01:00:00+00:00,52.0,120.0
2017-10-31 01:15:00+00:00,52.0,136.0
2017-10-31 01:30:00+00:00,52.0,124.0
2017-10-31 01:45:00+00:00,52.0,156.0
2017-10-31 02:00:00+00:00,52.0,168.0
2017-10-31 02:15:00+00:00,53.0,136.0
2017-10-31 02:30:00+00:00,53.0,108.0
2017-10-31 02:45:00+00:00,53.0,116.0
2017-10-31 03:00:00+00:00,54.0,196.0
2017-10-31 03:15:00+00:00,54.0,308.0
2017-10-31 03:30:00+00:00,54.0,212.0
2017-10-31 03:45:00+00:00,55.0,188.0
2017-10-31 04:00:00+00:00,55.0,212.0
2017-10-31 04:15:00+00:00,56.0,160.0
2017-10-31 04:30:00+00:00,56.0,204.0
2017-10-31 04:45:00+00:00,57.0,296.0
2017-10-31 05:00:00+00:00,57.0,328.0
2017-10-31 05:15:00+00:00,58.0,236.0
2017-10-31 05:30:00+00:00,58.0,264.0
2017-10-31 05:45:00+00:00,59.0,316.0
2017-10-31 06:00:00+00:00,60.0,484.0
2017-10-31 06:15:00+00:00,61.0,976.0
2017-10-31 06:30:00+00:00,64.0,876.0
2017-10-31 06:45:00+00:00,64.0,-376.0
2017-10-31 07:00:00+00:00,63.0,-224.0
2017-10-31 07:15:00+00:00,62.0,4.0
2017-10-31 07:30:00+00:00,62.0,-12.0
2017-10-31 07:45:00+00:00,63.0,644.0
2017-10-31 08:00:00+00:00,64.0,260.0
2017-10-31 08:15:00+00:00,65.0,436.0
2017-10-31 08:30:00+00:00,66.0,552.0
2017-10-31 08:45:00+00:00,66.0,-68.0
2017-10-31 09:00:00+00:00,67.0,168.0
2017-10-31 09:15:00+00:00,66.0,-4.0
2017-10-31 09:30:00+00:00,66.0,60.0
2017-10-31 09:45:00+00:00,67.0,196.0
2017-10-31 10:00:00+00:00,67.0,144.0
2017-10-31 10:15:00+00:00,68.0,268.0
2017-10-31 10:30:00+00:00,69.0,792.0
2017-10-31 10:45:00+00:00,70.0,1196.0
2017-10-31 11:00:00+00:00,73.0,260.0
2017-10-31 11:15:00+00:00,73.0,64.0
2017-10-31 11:30:00+00:00,73.0,216.0
2017-10-31 11:45:00+00:00,74.0,196.0
2017-10-31 12:00:00+00:00,74.0,276.0
2017-10-31 12:15:00+00:00,75.0,244.0
2017-10-31 12:30:00+00:00,75.0,240.0
2017-10-31 12:45:00+00:00,75.0,124.0
2017-10-31 13:00:00+00:00,75.0,168.0
2017-10-31 13:15:00+00:00,75.0,92.0
2017-10-31 13:30:00+00:00,76.0,4.0
2017-10-31 13:45:00+00:00,76.0,120.0
2017-10-31 14:00:00+00:00,76.0,124.0
2017-10-31 14:15:00+00:00,75.0,12.0
2017-10-31 14:30:00+00:00,75.0,28.0
2017-10-31 14:45:00+00:00,75.0,68.0
2017-10-31 15:00:00+00:00,75.0,4.0
2017-10-31 15:15:00+00:00,74.0,-32.0
2017-10-31 15:30:00+00:00,74.0,20.0
2017-10-31 15:45:00+00:00,74.0,-468.0
2017-10-31 16:00:00+00:00,73.0,-752.0
2017-10-31 16:15:00+00:00,70.0,-760.0
2017-10-31 16:30:00+00:00,68.0,-832.0
2017-10-31 16:45:00+00:00,66.0,-1616.0
2017-10-31 17:00:00+00:00,61.0,-1668.0
2017-10-31 17:15:00+00:00,56.0,-2568.0
2017-10-31 17:30:00+00:00,49.0,-1676.0
2017-10-31 17:45:00+00:00,44.0,-708.0
2017-10-31 18:00:00+00:00,42.0,-736.0
2017-10-31 18:15:00+00:00,40.0,-872.0
2017-10-31 18:30:00+00:00,37.0,-1260.0
2017-10-31 18:45:00+00:00,33.0,-740.0
2017-10-31 19:00:00+00:00,31.0,-536.0
2017-10-31 19:15:00+00:00,29.0,-404.0
2017-10-31 19:30:00+00:00,30.0,324.0
2017-10-31 19:45:00+00:00,30.0,220.0
2017-10-31 20:00:00+00:00,31.0,300.0
2017-10-31 20:15:00+00:00,32.0,228.0
2017-10-31 20:30:00+00:00,32.0,140.0
2017-10-31 20:45:00+00:00,33.0,284.0
2017-10-31 21:00:00+00:00,33.0,244.0
2017-10-31 21:15:00+00:00,34.0,224.0
2017-10-31 21:30:00+00:00,35.0,356.0
2017-10-31 21:45:00+00:00,35.0,212.0
2017-10-31 22:00:00+00:00,36.0,4432.0
2017-10-31 22:15:00+00:00,46.0,-68.0
2017-10-31 22:30:00+00:00,44.0,-208.0
2017-10-31 22:45:00+00:00,43.0,-148.0
2017-10-31 23:00:00+00:00,43.0,-168.0
2017-10-31 23:15:00+00:00,42.0,-148.0
2017-10-31 23:30:00+00:00,41.0,-180.0
2017-10-31 23:45:00+00:00,41.0,-240.0
2017-11-01 00:00:00+00:00,40.0,-252.0
2017-11-01 00:15:00+00:00,39.0,-240.0
2017-11-01 00:30:00+00:00,38.0,-224.0
2017-11-01 00:45:00+00:00,37.0,-212.0
2017-11-01 01:00:00+00:00,37.0,-216.0
2017-11-01 01:15:00+00:00,36.0,-216.0
2017-11-01 01:30:00+00:00,35.0,-204.0
2017-11-01 01:45:00+00:00,34.0,-224.0
2017-11-01 02:00:00+00:00,33.0,-288.0
2017-11-01 02:15:00+00:00,32.0,-200.0
2017-11-01 02:30:00+00:00,32.0,-224.0
2017-11-01 02:45:00+00:00,31.0,-204.0
2017-11-01 03:00:00+00:00,30.0,-200.0
2017-11-01 03:15:00+00:00,30.0,-208.0
2017-11-01 03:30:00+00:00,29.0,-236.0
2017-11-01 03:45:00+00:00,28.0,-248.0
2017-11-01 04:00:00+00:00,28.0,-264.0
2017-11-01 04:15:00+00:00,27.0,-216.0
2017-11-01 04:30:00+00:00,26.0,-208.0
2017-11-01 04:45:00+00:00,26.0,-240.0
2017-11-01 05:00:00+00:00,25.0,-204.0
2017-11-01 05:15:00+00:00,24.0,-204.0
2017-11-01 05:30:00+00:00,24.0,-260.0
2017-11-01 05:45:00+00:00,23.0,-260.0
2017-11-01 06:00:00+00:00,22.0,-204.0
2017-11-01 06:15:00+00:00,21.0,-108.0
2017-11-01 06:30:00+00:00,22.0,380.0
2017-11-01 06:45:00+00:00,22.0,76.0
2017-11-01 07:00:00+00:00,23.0,28.0
2017-11-01 07:15:00+00:00,23.0,176.0
2017-11-01 07:30:00+00:00,23.0,200.0
2017-11-01 07:45:00+00:00,23.0,-60.0
2017-11-01 08:00:00+00:00,22.0,64.0
2017-11-01 08:15:00+00:00,22.0,4.0
2017-11-01 08:30:00+00:00,22.0,0.0
2017-11-01 08:45:00+00:00,23.0,156.0
2017-11-01 09:00:00+00:00,22.0,104.0
2017-11-01 09:15:00+00:00,24.0,480.0
2017-11-01 09:30:00+00:00,25.0,344.0
2017-11-01 09:45:00+00:00,26.0,300.0
2017-11-01 10:00:00+00:00,26.0,372.0
2017-11-01 10:15:00+00:00,27.0,284.0
2017-11-01 10:30:00+00:00,28.0,432.0
2017-11-01 10:45:00+00:00,29.0,1536.0
2017-11-01 11:00:00+00:00,29.0,144.0
2017-11-01 11:15:00+00:00,31.0,-1220.0
2017-11-01 11:30:00+00:00,28.0,-1724.0
2017-11-01 11:45:00+00:00,23.0,-844.0
2017-11-01 12:00:00+00:00,20.0,24.0
2017-11-01 12:15:00+00:00,20.0,28.0
2017-11-01 12:30:00+00:00,20.0,24.0
2017-11-01 12:45:00+00:00,20.0,88.0
2017-11-01 13:00:00+00:00,20.0,24.0
2017-11-01 13:15:00+00:00,20.0,84.0
2017-11-01 13:30:00+00:00,20.0,104.0
2017-11-01 13:45:00+00:00,21.0,92.0
2017-11-01 14:00:00+00:00,21.0,24.0
2017-11-01 14:15:00+00:00,21.0,112.0
2017-11-01 14:30:00+00:00,21.0,116.0
2017-11-01 14:45:00+00:00,21.0,28.0
2017-11-01 15:00:00+00:00,21.0,76.0
2017-11-01 15:15:00+00:00,21.0,60.0
2017-11-01 15:30:00+00:00,21.0,68.0
2017-11-01 15:45:00+00:00,21.0,28.0
2017-11-01 16:00:00+00:00,21.0,24.0
2017-11-01 16:15:00+00:00,21.0,28.0
2017-11-01 16:30:00+00:00,21.0,24.0
2017-11-01 16:45:00+00:00,19.0,28.0
2017-11-01 17:00:00+00:00,19.0,24.0
2017-11-01 17:15:00+00:00,19.0,24.0
2017-11-01 17:30:00+00:00,19.0,28.0
2017-11-01 17:45:00+00:00,19.0,80.0
2017-11-01 18:00:00+00:00,19.0,56.0
2017-11-01 18:15:00+00:00,19.0,56.0
2017-11-01 18:30:00+00:00,19.0,48.0
2017-11-01 18:45:00+00:00,19.0,56.0
2017-11-01 19:00:00+00:00,19.0,52.0
2017-11-01 19:15:00+00:00,19.0,52.0
2017-11-01 19:30:00+00:00,19.0,152.0
2017-11-01 19:45:00+00:00,19.0,288.0
2017-11-01 20:00:00+00:00,21.0,8.0
2017-11-01 20:15:00+00:00,21.0,28.0
2017-11-01 20:30:00+00:00,21.0,24.0
2017-11-01 20:45:00+00:00,21.0,24.0
2017-11-01 21:00:00+00:00,21.0,28.0
2017-11-01 21:15:00+00:00,21.0,24.0
2017-11-01 21:30:00+00:00,21.0,24.0
2017-11-01 21:45:00+00:00,21.0,28.0
2017-11-01 22:00:00+00:00,21.0,2876.0
2017-11-01 22:15:00+00:00,28.0,36.0
2017-11-01 22:30:00+00:00,28.0,72.0
2017-11-01 22:45:00+00:00,29.0,280.0
2017-11-01 23:00:00+00:00,29.0,24.0
2017-11-01 23:15:00+00:00,29.0,28.0
2017-11-01 23:30:00+00:00,30.0,208.0
2017-11-01 23:45:00+00:00,30.0,268.0
2017-11-02 00:00:00+00:00,31.0,232.0
2017-11-02 00:15:00+00:00,31.0,260.0
2017-11-02 00:30:00+00:00,32.0,296.0
2017-11-02 00:45:00+00:00,33.0,328.0
2017-11-02 01:00:00+00:00,33.0,292.0
2017-11-02 01:15:00+00:00,34.0,300.0
2017-11-02 01:30:00+00:00,35.0,296.0
2017-11-02 01:45:00+00:00,36.0,252.0
2017-11-02 02:00:00+00:00,36.0,328.0
2017-11-02 02:15:00+00:00,37.0,292.0
